id,id_partido,id_persona,id_titular,minutos
3488,88,317,2,22
3489,88,316,2,41
3490,88,313,2,53
3491,88,309,2,0
3492,88,301,2,0
3493,88,294,2,0
3494,88,313,2,0
3495,88,246,2,0
3496,88,154,1,98
3497,88,159,1,98
3498,88,166,1,68
3499,88,157,1,98
3500,88,433,1,98
3501,88,179,1,98
3502,88,175,1,78
3503,88,158,1,98
3504,88,165,1,98
3505,88,183,1,45
3506,88,181,1,98
3507,88,156,2,0
3508,88,424,2,0
3509,88,169,2,0
3510,88,170,2,0
3511,88,622,2,0
3512,88,437,2,53
3513,88,449,2,0
3514,88,182,2,20
3515,88,455,2,30
3516,88,414,1,94
3517,88,431,1,94
3518,88,578,1,94
3519,88,425,1,94
3520,88,429,1,94
3521,89,440,1,85
3522,89,437,1,94
3523,89,438,1,94
3524,89,439,1,94
3525,89,433,1,94
3526,89,441,1,91
3527,89,436,2,0
3528,89,420,2,0
3529,89,426,2,3
3530,89,593,2,0
3531,89,444,2,0
3532,89,99,2,0
3533,89,427,2,0
3534,89,435,2,9
3535,89,430,2,0
3536,89,261,1,94
3537,89,274,1,94
3538,89,157,1,94
3539,89,268,1,84
3540,89,107,1,94
3542,89,59,1,94
3543,89,276,1,94
3544,89,286,1,94
3545,89,285,1,94
3546,89,287,1,91
3547,89,266,2,0
3548,89,284,2,3
3549,89,138,2,0
3550,89,271,2,0
3552,89,269,2,0
3553,89,278,2,10
3554,89,270,2,0
3555,89,272,2,0
3556,89,228,1,94
3557,89,235,1,94
3558,89,234,1,94
3559,89,238,1,94
3560,89,241,1,94
3561,90,243,1,62
3562,90,244,1,94
3563,90,249,1,94
3564,90,431,1,94
3565,90,258,1,62
3566,90,255,1,45
3567,90,253,2,32
3568,90,510,2,0
3569,90,230,2,0
3570,90,232,2,0
3571,90,251,2,15
3572,90,252,2,0
3573,90,476,2,32
3574,90,246,2,0
3575,90,248,2,0
3576,90,290,1,94
3577,90,301,1,94
3578,90,213,1,94
3579,90,298,1,94
3580,90,293,1,94
3581,90,308,1,94
3582,90,311,1,27
3583,90,310,1,63
3584,90,315,1,76
3585,90,316,1,94
3586,90,320,1,94
3587,90,299,2,0
3588,90,318,2,0
3589,90,296,2,0
3590,90,294,2,0
3591,90,289,2,0
3592,90,309,2,67
3593,90,319,2,0
3594,90,312,2,31
3595,90,317,2,18
3596,90,154,1,96
3597,90,159,1,96
3598,90,166,1,96
3599,90,157,1,45
3600,90,433,1,96
3601,91,179,1,96
3602,91,175,1,70
3603,91,167,1,96
3604,91,158,1,96
3605,91,183,1,96
3606,91,181,1,45
3607,91,156,2,0
3608,91,455,2,0
3609,91,449,2,0
3610,91,169,2,51
3611,91,170,2,0
3612,91,437,2,26
3613,91,424,2,0
3614,91,622,2,51
3615,91,177,2,0
3616,91,64,1,96
3617,91,5,1,96
3618,91,361,1,96
3619,91,377,1,96
3620,91,328,1,96
3621,91,304,1,96
3622,91,19,1,96
3623,91,21,1,90
3624,91,20,1,85
3626,91,27,1,58
3628,91,8,2,0
3629,91,16,2,0
3630,91,11,2,0
3631,91,28,2,0
3632,91,2,2,0
3634,91,31,2,11
3635,91,19,2,38
3636,91,388,1,94
3637,91,393,1,94
3638,91,396,1,94
3639,91,397,1,94
3640,91,392,1,94
3641,92,400,1,94
3642,92,407,1,94
3643,92,405,1,94
3644,92,403,1,94
3645,92,413,1,94
3646,92,314,1,68
3647,92,412,2,26
3648,92,325,2,0
3649,92,401,2,0
3650,92,627,2,0
3651,92,408,2,0
3652,92,410,2,0
3653,92,389,2,0
3654,92,395,2,0
3655,92,305,2,0
3656,92,246,1,94
3657,92,297,1,94
3658,92,299,1,94
3659,92,262,1,94
3660,92,308,1,68
3661,92,338,1,58
3662,92,312,1,94
3663,92,296,1,94
3664,92,315,1,77
3665,92,320,1,94
3666,92,316,1,94
3667,92,317,2,36
3668,92,285,2,0
3670,92,294,2,0
3671,92,311,2,0
3672,92,301,2,17
3673,92,305,2,0
3674,92,313,2,0
3675,92,307,2,26
3676,92,290,1,95
3677,92,301,1,95
3678,92,213,1,95
3679,92,298,1,95
3680,92,293,1,95
3681,93,308,1,95
3682,93,309,1,87
3683,93,310,1,19
3684,93,315,1,78
3685,93,317,1,95
3686,93,320,1,95
3687,93,289,2,0
3688,93,299,2,0
3689,93,319,2,0
3690,93,312,2,76
3691,93,318,2,8
3692,93,316,2,17
3693,93,240,2,0
3694,93,296,2,0
3695,93,294,2,0
3696,93,352,1,95
3697,93,356,1,95
3698,93,655,1,95
3699,93,551,1,95
3700,93,359,1,95
3701,93,370,1,77
3702,93,364,1,60
3703,93,673,1,95
3704,93,383,1,95
3705,93,373,1,66
3706,93,372,1,95
3707,93,371,2,35
3708,93,358,2,29
3709,93,353,2,0
3710,93,366,2,18
3711,93,590,2,0
3712,93,659,2,0
3713,93,360,2,0
3715,93,381,2,0
3716,93,535,1,94
3717,93,543,1,94
3718,93,539,1,94
3719,93,542,1,94
3720,93,557,1,94
3721,94,545,1,94
3722,94,552,1,67
3723,94,551,1,66
3724,94,555,1,81
3725,94,563,1,94
3726,94,564,1,94
3727,94,548,2,27
3728,94,556,2,0
3729,94,560,2,0
3730,94,559,2,13
3731,94,22,2,28
3732,94,43,2,0
3733,94,562,2,0
3734,94,546,2,0
3735,94,536,2,0
3736,94,567,1,94
3737,94,576,1,94
3738,94,575,1,94
3739,94,572,1,94
3740,94,579,1,94
3741,94,583,1,64
3742,94,571,1,94
3743,94,573,1,94
3744,94,582,1,94
3745,94,590,1,88
3746,94,587,1,64
3747,94,45,2,0
3748,94,68,2,0
3749,94,203,2,30
3750,94,53,2,0
3751,94,569,2,0
3752,94,570,2,0
3753,94,565,2,0
3754,94,612,2,30
3755,94,47,2,6
3756,94,321,1,96
3757,94,330,1,47
3758,94,327,1,96
3759,94,326,1,78
3760,94,334,1,96
3761,95,337,1,96
3762,95,345,1,96
3763,95,339,1,59
3764,95,341,1,96
3765,95,207,1,78
3766,95,348,1,96
3767,95,336,2,0
3768,95,333,2,37
3769,95,350,2,18
3770,95,342,2,0
3771,95,349,2,18
3772,95,335,2,0
3773,95,323,2,0
3774,95,325,2,0
3775,95,344,2,0
3776,95,625,1,96
3777,95,524,1,96
3778,95,597,1,96
3779,95,633,1,96
3780,95,637,1,96
3781,95,641,1,85
3782,95,642,1,96
3783,95,521,1,96
3784,95,654,1,96
3785,95,249,1,73
3786,95,648,1,65
3787,95,651,2,0
3788,95,632,2,0
3789,95,635,2,0
3790,95,293,2,11
3791,95,644,2,0
3792,95,646,2,23
3793,95,624,2,0
3794,95,650,2,31
3795,95,629,2,0
3796,95,656,1,95
3797,95,661,1,95
3798,95,669,1,95
3799,95,669,1,95
3800,95,666,1,82
3801,96,683,1,95
3802,96,280,1,95
3803,96,709,1,45
3804,96,690,1,95
3805,96,725,1,95
3806,96,684,1,45
3807,96,605,2,0
3808,96,682,2,50
3809,96,655,2,0
3810,96,716,2,0
3811,96,593,2,0
3812,96,701,2,0
3813,96,678,2,0
3814,96,674,2,50
3816,96,447,1,95
3817,96,451,1,95
3818,96,448,1,95
3819,96,457,1,95
3820,96,278,1,95
3821,96,466,1,90
3822,96,469,1,80
3823,96,465,1,95
3824,96,456,1,70
3825,96,471,1,95
3826,96,427,1,95
3827,96,458,2,25
3828,96,460,2,15
3829,96,476,2,0
3830,96,468,2,0
3831,96,454,2,0
3832,96,445,2,0
3833,96,381,2,5
3834,96,473,2,0
3835,96,445,2,0
3836,96,261,1,94
3837,96,274,1,94
3838,96,157,1,94
3839,96,266,1,94
3840,96,107,1,94
3841,97,278,1,73
3842,97,59,1,66
3843,97,276,1,94
3844,97,286,1,94
3845,97,285,1,94
3846,97,287,1,54
3848,97,272,2,21
3849,97,284,2,40
3850,97,269,2,0
3851,97,268,2,0
3852,97,267,2,0
3853,97,271,2,0
3854,97,270,2,0
3855,97,138,2,0
3856,97,228,1,94
3857,97,396,1,94
3858,97,235,1,94
3859,97,234,1,94
3860,97,244,1,94
3861,97,243,1,76
3862,97,249,1,94
3863,97,238,1,94
3864,97,241,1,94
3865,97,431,1,71
3866,97,253,1,82
3867,97,255,2,0
3868,97,232,2,0
3869,97,510,2,0
3870,97,258,2,23
3871,97,252,2,0
3872,97,476,2,0
3873,97,248,2,18
3874,97,230,2,0
3875,97,246,2,12
3876,97,33,1,96
3877,97,40,1,88
3878,97,289,1,96
3879,97,46,1,96
3880,97,36,1,96
3881,98,52,1,96
3882,98,518,1,96
3883,98,579,1,96
3884,98,50,1,69
3885,98,564,1,77
3886,98,60,1,96
3887,98,59,2,19
3888,98,490,2,27
3889,98,42,2,0
3890,98,56,2,8
3891,98,554,2,0
3892,98,588,2,0
3893,98,242,2,0
3894,98,581,2,0
3895,98,53,2,0
3896,98,479,1,96
3897,98,482,1,96
3898,98,487,1,96
3899,98,486,1,96
3900,98,489,1,96
3901,98,496,1,71
3902,98,498,1,88
3903,98,495,1,96
3904,98,245,1,77
3905,98,497,1,96
3906,98,491,1,96
3907,98,504,2,8
3908,98,490,2,19
3909,98,483,2,0
3910,98,484,2,0
3911,98,717,2,25
3912,98,85,2,0
3913,98,62,2,0
3914,98,717,2,0
3915,98,494,2,0
3916,98,185,1,94
3917,98,194,1,94
3918,98,195,1,50
3919,98,199,1,94
3920,98,189,1,94
3921,99,213,1,94
3922,99,215,1,15
3923,99,212,1,94
3924,99,227,1,94
3925,99,539,1,72
3926,99,47,1,52
3928,99,196,2,42
3929,99,206,2,22
3930,99,466,2,0
3932,99,519,2,79
3933,99,201,2,0
3935,99,240,2,0
3936,99,414,1,94
3937,99,431,1,94
3938,99,578,1,94
3939,99,425,1,94
3940,99,429,1,94
3941,99,433,1,91
3942,99,437,1,94
3943,99,438,1,94
3944,99,439,1,94
3945,99,440,1,64
3946,99,441,1,91
3947,99,444,2,0
3948,99,427,2,0
3949,99,430,2,0
3950,99,426,2,0
3951,99,436,2,0
3952,99,99,2,3
3953,99,435,2,30
3954,99,424,2,3
3955,99,593,2,0
3956,99,602,1,96
3957,99,98,1,96
3958,99,115,1,96
3959,99,100,1,96
3960,99,110,1,96
3961,100,111,1,96
3962,100,96,1,96
3963,100,105,1,96
3964,100,121,1,90
3965,100,548,1,94
3966,100,644,1,79
3967,100,114,2,17
3968,100,117,2,2
3969,100,107,2,0
3971,100,97,2,0
3972,100,108,2,6
3973,100,99,2,0
3974,100,93,2,0
3975,100,557,2,0
3976,100,127,1,96
3977,100,131,1,96
3978,100,132,1,96
3979,100,39,1,96
3980,100,128,1,96
3981,100,136,1,96
3983,100,151,1,78
3984,100,647,1,96
3985,100,173,1,90
3986,100,147,1,96
3987,100,507,2,0
3988,100,26,2,6
3989,100,718,2,0
3990,100,152,2,0
3991,100,150,2,18
3992,100,140,2,51
3993,100,133,2,0
3994,100,139,2,0
3995,100,1,2,0
3996,100,447,1,98
3997,100,451,1,98
3998,100,448,1,98
3999,100,457,1,98
4000,100,278,1,98
4001,101,466,1,98
4002,101,469,1,98
4003,101,456,1,76
4004,101,458,1,56
4005,101,471,1,98
4006,101,427,1,81
4007,101,476,2,0
4008,101,81,2,17
4009,101,461,2,0
4010,101,473,2,0
4011,101,468,2,0
4012,101,445,2,0
4013,101,445,2,0
4014,101,460,2,22
4015,101,381,2,42
4016,101,185,1,98
4017,101,196,1,98
4018,101,240,1,98
4019,101,199,1,98
4020,101,189,1,98
4021,101,47,1,71
4022,101,213,1,63
4023,101,212,1,98
4024,101,227,1,98
4025,101,206,1,79
4026,101,539,1,98
4027,101,519,2,0
4028,101,215,2,35
4029,101,194,2,0
4032,101,201,2,0
4034,101,466,2,0
4035,101,717,2,0
4036,101,228,1,95
4037,101,234,1,95
4038,101,235,1,95
4039,101,232,1,45
4040,101,244,1,80
4041,102,243,1,95
4042,102,249,1,95
4043,102,238,1,73
4044,102,241,1,95
4045,102,431,1,95
4046,102,255,1,67
4047,102,476,2,0
4048,102,258,2,28
4049,102,239,2,22
4051,102,248,2,0
4052,102,246,2,0
4053,102,252,2,15
4054,102,510,2,50
4055,102,230,2,0
4056,102,321,1,95
4057,102,327,1,95
4058,102,333,1,95
4059,102,326,1,95
4060,102,334,1,95
4061,102,337,1,95
4062,102,342,1,95
4063,102,339,1,95
4064,102,345,1,95
4065,102,341,1,95
4066,102,348,1,95
4067,102,322,2,0
4068,102,336,2,0
4069,102,323,2,0
4070,102,335,2,0
4071,102,350,2,0
4072,102,349,2,0
4073,102,344,2,0
4074,102,325,2,0
4075,102,207,2,0
4076,102,567,1,95
4077,102,576,1,95
4078,102,575,1,95
4079,102,572,1,95
4080,102,579,1,95
4081,103,583,1,85
4082,103,203,1,73
4083,103,571,1,95
4084,103,573,1,95
4085,103,582,1,95
4086,103,590,1,85
4087,103,68,2,0
4088,103,587,2,0
4089,103,53,2,0
4090,103,612,2,22
4091,103,585,2,10
4092,103,47,2,0
4093,103,586,2,10
4094,103,565,2,0
4095,103,570,2,0
4096,103,388,1,95
4097,103,393,1,95
4098,103,396,1,95
4099,103,397,1,95
4100,103,392,1,95
4101,103,400,1,95
4102,103,407,1,95
4103,103,405,1,95
4104,103,403,1,70
4105,103,413,1,61
4106,103,314,1,88
4107,103,627,2,0
4108,103,325,2,0
4109,103,408,2,0
4110,103,401,2,0
4111,103,410,2,34
4112,103,412,2,25
4113,103,395,2,7
4114,103,299,2,0
4115,103,391,2,0
4116,103,246,1,98
4117,103,297,1,98
4118,103,299,1,98
4119,103,262,1,12
4120,103,307,1,45
4121,104,308,1,98
4122,104,312,1,98
4123,104,296,1,69
4124,104,315,1,98
4125,104,320,1,98
4126,104,311,1,98
4128,104,301,2,0
4129,104,320,2,0
4130,104,294,2,86
4131,104,338,2,0
4132,104,316,2,29
4133,104,285,2,0
4134,104,313,2,0
4135,104,317,2,53
4136,104,33,1,98
4137,104,43,1,98
4138,104,46,1,98
4139,104,242,1,98
4140,104,36,1,98
4141,104,588,1,98
4142,104,52,1,98
4143,104,518,1,98
4144,104,60,1,78
4145,104,579,1,95
4146,104,50,1,74
4147,104,59,2,3
4148,104,56,2,0
4149,104,554,2,0
4150,104,581,2,0
4151,104,564,2,20
4152,104,53,2,0
4153,104,490,2,0
4154,104,52,2,0
4155,104,42,2,24
4156,104,625,1,98
4157,104,524,1,98
4158,104,597,1,98
4159,104,633,1,98
4160,104,637,1,98
4161,105,641,1,98
4162,105,642,1,80
4163,105,521,1,98
4164,105,650,1,89
4165,105,249,1,80
4166,105,654,1,98
4167,105,624,2,0
4168,105,629,2,0
4169,105,645,2,0
4170,105,644,2,0
4171,105,635,2,0
4172,105,648,2,9
4173,105,632,2,0
4174,105,646,2,18
4175,105,293,2,18
4176,105,602,1,98
4177,105,98,1,98
4178,105,115,1,98
4179,105,100,1,98
4180,105,110,1,98
4181,105,111,1,98
4182,105,96,1,98
4183,105,105,1,68
4184,105,121,1,98
4185,105,548,1,89
4186,105,644,1,68
4189,105,99,2,0
4190,105,97,2,0
4191,105,93,2,0
4192,105,117,2,9
4193,105,107,2,0
4194,105,114,2,30
4195,105,108,2,0
4196,105,352,1,92
4197,105,356,1,99
4198,105,655,1,99
4199,105,551,1,99
4200,105,359,1,99
4201,106,673,1,45
4202,106,370,1,99
4203,106,364,1,99
4204,106,383,1,99
4205,106,372,1,65
4206,106,358,1,75
4207,106,353,2,0
4208,106,590,2,0
4209,106,366,2,0
4210,106,548,2,0
4211,106,371,2,54
4213,106,373,2,0
4214,106,381,2,34
4215,106,360,2,24
4216,106,535,1,99
4217,106,543,1,99
4218,106,539,1,99
4219,106,542,1,94
4220,106,557,1,99
4221,106,556,1,99
4222,106,559,1,99
4223,106,552,1,99
4224,106,563,1,99
4225,106,548,1,74
4226,106,564,1,99
4227,106,536,2,0
4228,106,43,2,0
4229,106,22,2,0
4230,106,555,2,0
4231,106,560,2,25
4232,106,546,2,0
4233,106,545,2,0
4234,106,551,2,0
4235,106,562,2,5
4236,106,479,1,94
4237,106,482,1,94
4238,106,486,1,94
4239,106,487,1,94
4240,106,489,1,94
4241,107,498,1,94
4242,107,490,1,90
4243,107,495,1,94
4244,107,245,1,94
4245,107,491,1,83
4246,107,497,1,94
4247,107,504,2,11
4248,107,62,2,0
4249,107,717,2,0
4250,107,494,2,0
4251,107,566,2,0
4252,107,71,2,0
4253,107,483,2,4
4254,107,85,2,0
4255,107,717,2,0
4256,107,154,1,94
4257,107,159,1,94
4258,107,166,1,94
4259,107,158,1,94
4260,107,165,1,94
4261,107,177,1,94
4262,107,433,1,94
4263,107,179,1,77
4264,107,183,1,94
4265,107,169,1,70
4266,107,622,1,80
4267,107,424,2,17
4268,107,181,2,0
4269,107,437,2,0
4270,107,182,2,0
4271,107,175,2,14
4272,107,455,2,0
4273,107,157,2,24
4274,107,156,2,0
4275,107,167,2,0
4276,107,127,1,97
4277,107,132,1,97
4278,107,39,1,97
4279,107,129,1,97
4280,107,128,1,97
4281,108,136,1,82
4282,108,140,1,60
4283,108,173,1,93
4284,108,150,1,97
4285,108,147,1,97
4286,108,647,1,97
4287,108,139,2,37
4288,108,753,2,0
4289,108,1,2,0
4290,108,26,2,0
4292,108,152,2,0
4293,108,133,2,0
4294,108,151,2,0
4295,108,131,2,10
4296,108,261,1,97
4297,108,274,1,97
4298,108,266,1,97
4299,108,157,1,97
4300,108,59,1,97
4301,108,276,1,97
4302,108,268,1,71
4303,108,107,1,97
4304,108,286,1,97
4305,108,285,1,85
4306,108,287,1,71
4307,108,271,2,0
4308,108,138,2,0
4309,108,278,2,26
4310,108,284,2,0
4311,108,267,2,26
4312,108,270,2,0
4313,108,272,2,0
4315,108,281,2,0
4316,108,64,1,98
4317,108,5,1,98
4318,108,361,1,98
4319,108,377,1,98
4320,108,328,1,98
4322,109,304,1,98
4323,109,21,1,86
4324,109,20,1,93
4326,109,27,1,69
4327,109,12,2,0
4328,109,11,2,0
4329,109,31,2,0
4330,109,19,2,29
4331,109,16,2,12
4332,109,2,2,0
4333,109,28,2,5
4334,109,30,2,0
4335,109,8,2,0
4336,109,656,1,98
4337,109,605,1,98
4338,109,661,1,94
4339,109,280,1,98
4340,109,701,1,98
4341,109,659,1,98
4342,109,593,1,62
4343,109,683,1,89
4344,109,687,1,74
4345,109,690,1,98
4346,109,725,1,98
4347,109,666,2,0
4348,109,669,2,0
4349,109,674,2,0
4350,109,709,2,24
4352,109,669,2,0
4353,109,667,2,0
4354,109,655,2,0
4355,109,684,2,36
4356,109,414,1,95
4357,109,431,1,22
4358,109,578,1,95
4359,109,425,1,95
4360,109,429,1,95
4361,110,433,1,95
4362,110,437,1,95
4363,110,438,1,95
4364,110,439,1,95
4365,110,440,1,86
4366,110,441,1,84
4367,110,436,2,0
4368,110,426,2,73
4369,110,593,2,0
4370,110,435,2,0
4371,110,424,2,11
4372,110,94,2,0
4373,110,430,2,9
4374,110,427,2,0
4375,110,428,2,0
4376,110,290,1,95
4377,110,301,1,95
4378,110,296,1,95
4379,110,298,1,95
4380,110,293,1,95
4381,110,304,1,80
4382,110,312,1,68
4383,110,308,1,95
4384,110,316,1,76
4385,110,317,1,95
4386,110,320,1,95
4387,110,213,2,0
4388,110,319,2,19
4389,110,302,2,0
4390,110,299,2,0
4391,110,240,2,0
4392,110,297,2,0
4393,110,292,2,0
4394,110,305,2,27
4395,110,318,2,15
4396,110,154,1,94
4397,110,157,1,94
4398,110,158,1,94
4399,110,159,1,94
4400,110,166,1,94
4401,111,168,1,94
4402,111,169,1,45
4403,111,177,1,94
4404,111,183,1,94
4405,111,622,1,45
4406,111,433,1,75
4407,111,156,2,0
4408,111,170,2,0
4409,111,175,2,49
4410,111,181,2,49
4411,111,182,2,0
4412,111,449,2,0
4413,111,455,2,0
4414,111,424,2,19
4415,111,437,2,0
4416,111,567,1,94
4417,111,571,1,94
4418,111,573,1,94
4419,111,575,1,94
4420,111,576,1,94
4421,111,579,1,77
4422,111,582,1,62
4423,111,583,1,94
4424,111,585,1,62
4425,111,590,1,94
4426,111,68,1,94
4427,111,203,2,0
4428,111,565,2,0
4429,111,569,2,0
4430,111,570,2,0
4431,111,572,2,0
4432,111,586,2,32
4433,111,587,2,32
4434,111,591,2,0
4435,111,612,2,17
4436,111,535,1,95
4437,111,543,1,95
4438,111,539,1,95
4439,111,546,1,71
4440,111,559,1,95
4441,112,22,1,71
4442,112,557,1,95
4443,112,556,1,95
4444,112,564,1,95
4445,112,563,1,95
4446,112,560,1,95
4447,112,43,2,0
4448,112,562,2,0
4449,112,555,2,24
4450,112,545,2,0
4451,112,552,2,0
4452,112,551,2,24
4453,112,536,2,0
4454,112,548,2,0
4455,112,542,2,0
4456,112,246,1,95
4457,112,297,1,95
4458,112,299,1,95
4459,112,301,1,80
4460,112,317,1,59
4461,112,307,1,89
4462,112,312,1,95
4463,112,296,1,95
4464,112,315,1,95
4465,112,320,1,95
4466,112,311,1,95
4467,112,320,2,0
4468,112,285,2,0
4470,112,338,2,36
4471,112,316,2,0
4472,112,306,2,0
4473,112,294,2,15
4474,112,309,2,0
4475,112,302,2,6
4476,112,47,1,74
4477,112,185,1,95
4478,112,189,1,95
4479,112,195,1,95
4480,112,196,1,95
4481,113,199,1,95
4482,113,212,1,95
4483,113,213,1,95
4484,113,215,1,84
4485,113,227,1,95
4486,113,472,1,66
4487,113,206,2,11
4489,113,194,2,0
4491,113,240,2,0
4492,113,519,2,21
4493,113,201,2,0
4494,113,221,2,0
4495,113,539,2,29
4496,113,655,1,95
4497,113,353,1,95
4498,113,364,1,95
4499,113,383,1,95
4500,113,356,1,95
4501,113,360,1,95
4502,113,370,1,95
4503,113,373,1,95
4504,113,366,1,88
4505,113,551,1,64
4506,113,358,1,79
4507,113,372,2,31
4508,113,371,2,7
4509,113,359,2,0
4510,113,381,2,16
4511,113,355,2,0
4512,113,548,2,0
4513,113,648,2,0
4515,113,590,2,0
4516,113,388,1,94
4517,113,393,1,94
4518,113,396,1,94
4519,113,397,1,94
4520,113,392,1,94
4521,114,400,1,94
4522,114,407,1,94
4523,114,405,1,94
4524,114,403,1,94
4525,114,314,1,84
4526,114,413,1,79
4527,114,305,2,0
4528,114,391,2,0
4529,114,389,2,0
4530,114,412,2,10
4531,114,325,2,0
4532,114,410,2,15
4533,114,401,2,0
4534,114,627,2,0
4535,114,395,2,0
4536,114,625,1,94
4537,114,524,1,94
4538,114,597,1,94
4539,114,633,1,94
4540,114,637,1,94
4541,114,644,1,87
4542,114,641,1,94
4543,114,521,1,81
4544,114,650,1,94
4545,114,654,1,94
4546,114,648,1,58
4547,114,249,2,7
4548,114,677,2,0
4549,114,639,2,0
4550,114,646,2,13
4551,114,629,2,0
4552,114,624,2,0
4553,114,635,2,0
4554,114,293,2,36
4555,114,632,2,0
4556,114,656,1,97
4557,114,605,1,64
4558,114,661,1,97
4559,114,678,1,77
4560,114,669,1,97
4561,115,659,1,97
4562,115,280,1,97
4563,115,674,1,97
4564,115,687,1,97
4565,115,690,1,68
4566,115,725,1,97
4567,115,701,2,0
4568,115,655,2,0
4569,115,716,2,0
4570,115,709,2,29
4571,115,666,2,0
4573,115,684,2,20
4574,115,593,2,0
4575,115,669,2,33
4576,115,228,1,97
4577,115,235,1,69
4578,115,234,1,97
4579,115,238,1,84
4580,115,241,1,97
4581,115,243,1,97
4582,115,248,1,97
4583,115,249,1,45
4584,115,431,1,97
4585,115,258,1,45
4586,115,510,1,91
4587,115,247,2,0
4588,115,476,2,13
4589,115,232,2,0
4591,115,244,2,0
4592,115,246,2,6
4593,115,184,2,0
4594,115,252,2,52
4595,115,239,2,0
4596,115,33,1,95
4597,115,43,1,95
4598,115,40,1,95
4599,115,242,1,95
4600,115,36,1,95
4601,116,518,1,95
4602,116,52,1,95
4603,116,581,1,86
4604,116,60,1,95
4605,116,48,1,45
4606,116,579,1,90
4607,116,490,2,5
4608,116,46,2,0
4609,116,56,2,0
4610,116,564,2,50
4611,116,554,2,0
4612,116,53,2,9
4613,116,42,2,0
4614,116,59,2,0
4615,116,588,2,0
4616,116,447,1,95
4617,116,451,1,95
4618,116,448,1,95
4619,116,457,1,95
4620,116,278,1,95
4621,116,466,1,73
4622,116,469,1,95
4623,116,456,1,57
4624,116,460,1,95
4625,116,471,1,62
4626,116,427,1,95
4627,116,468,2,0
4628,116,473,2,0
4629,116,476,2,33
4630,116,445,2,0
4631,116,81,2,38
4632,116,445,2,0
4633,116,454,2,0
4634,116,467,2,0
4635,116,381,2,22
4636,116,602,1,96
4637,116,98,1,96
4638,116,115,1,96
4639,116,100,1,96
4640,116,110,1,96
4641,117,111,1,96
4642,117,96,1,96
4643,117,105,1,96
4644,117,121,1,96
4645,117,548,1,87
4646,117,114,1,76
4647,117,117,2,0
4648,117,99,2,0
4649,117,97,2,0
4650,117,102,2,0
4651,117,644,2,0
4653,117,107,2,0
4654,117,108,2,9
4655,117,93,2,0
4656,117,414,1,96
4657,117,578,1,96
4658,117,426,1,96
4659,117,425,1,96
4660,117,429,1,96
4661,117,440,1,71
4662,117,437,1,96
4663,117,438,1,96
4664,117,439,1,96
4665,117,433,1,59
4666,117,441,1,71
4667,117,444,2,25
4668,117,99,2,25
4669,117,424,2,0
4670,117,430,2,0
4671,117,436,2,0
4672,117,94,2,0
4673,117,427,2,0
4674,117,593,2,0
4675,117,435,2,37
4676,117,290,1,94
4677,117,301,1,94
4678,117,296,1,94
4679,117,299,1,94
4680,117,293,1,94
4681,118,304,1,94
4682,118,305,1,84
4683,118,312,1,76
4684,118,316,1,76
4685,118,317,1,94
4686,118,320,1,94
4687,118,292,2,0
4688,118,318,2,18
4689,118,248,2,0
4690,118,240,2,10
4691,118,308,2,18
4692,118,218,2,0
4693,118,232,2,0
4694,118,297,2,0
4695,118,213,2,0
4696,118,64,1,94
4697,118,5,1,94
4698,118,361,1,94
4699,118,377,1,94
4700,118,328,1,94
4701,118,304,1,53
4702,118,19,1,84
4703,118,21,1,94
4704,118,20,1,94
4706,118,27,1,67
4708,118,31,2,0
4709,118,2,2,0
4710,118,8,2,0
4711,118,19,2,27
4712,118,12,2,0
4713,118,16,2,10
4714,118,28,2,0
4715,118,11,2,0
4716,118,321,1,93
4717,118,330,1,76
4718,118,333,1,93
4719,118,326,1,93
4720,118,334,1,93
4721,119,337,1,93
4722,119,342,1,93
4723,119,345,1,93
4724,119,344,1,87
4725,119,341,1,58
4726,119,350,1,93
4727,119,348,2,0
4728,119,323,2,0
4729,119,349,2,35
4730,119,335,2,0
4731,119,336,2,0
4732,119,327,2,0
4733,119,322,2,0
4734,119,284,2,6
4735,119,325,2,17
4736,119,127,1,93
4737,119,132,1,93
4738,119,39,1,93
4739,119,129,1,93
4740,119,128,1,93
4741,119,140,1,63
4742,119,136,1,90
4743,119,173,1,17
4744,119,150,1,93
4745,119,147,1,93
4746,119,647,1,93
4747,119,753,2,0
4749,119,1,2,0
4750,119,26,2,30
4752,119,152,2,0
4753,119,133,2,0
4754,119,151,2,76
4755,119,147,2,3
4756,119,261,1,95
4757,119,274,1,95
4758,119,266,1,95
4759,119,271,1,68
4760,119,281,1,95
4761,120,276,1,95
4762,120,268,1,79
4763,120,107,1,95
4764,120,286,1,95
4765,120,285,1,95
4766,120,287,1,88
4768,120,161,2,16
4769,120,272,2,7
4770,120,269,2,0
4771,120,138,2,0
4772,120,284,2,0
4774,120,270,2,27
4775,120,267,2,0
4776,120,479,1,95
4777,120,495,1,95
4778,120,482,1,95
4779,120,486,1,95
4780,120,487,1,95
4781,120,489,1,95
4782,120,494,1,59
4783,120,490,1,72
4784,120,491,1,95
4785,120,245,1,95
4786,120,484,1,87
4787,120,100,2,0
4788,120,82,2,36
4789,120,71,2,8
4790,120,493,2,0
4791,120,483,2,0
4792,120,717,2,0
4793,120,85,2,0
4794,120,504,2,23
4795,120,501,2,0
4796,120,64,1,96
4797,120,5,1,96
